stable_id,expression,source_article_ids,source_asset,source_line,state
jto-lang-353f8f2af1d5d08853b0,predictive-versus-prognostic distinction,39864548,jto-2026-09-14-stk11-priority-language.md,564,no-literal-match-needs-context-review
jto-lang-36b036a058d2798ea195,combined gene-loss stratification,42409117,jto-2026-09-14-stk11-priority-language.md,643,no-literal-match-needs-context-review
jto-lang-38f35e1515cb7b782739,synthetic-lethal vulnerability,42409117,jto-2026-09-14-stk11-priority-language.md,673,no-literal-match-needs-context-review
jto-lang-3999c72bcb411ff08256,biomarker-guided combination trial,42409117,jto-2026-09-14-stk11-priority-language.md,757,no-literal-match-needs-context-review
jto-lang-3a4f4c625a713bab1c49,completion of one year of durvalumab,41619904,jto-2026-09-14-stk11-priority-language.md,334,no-literal-match-needs-context-review
jto-lang-3aa81dd08ed2d0382e51,enrichment for tumor-suppressor co-alterations,41932614,jto-2026-09-14-stk11-priority-language.md,52,no-literal-match-needs-context-review
jto-lang-3cb5e033eb5597078f39,noncanonical activating mutation,41932614,jto-2026-09-14-stk11-priority-language.md,76,no-literal-match-needs-context-review
jto-lang-3d002e647e9791b3f8f5,consecutive multicenter cohort,41619904,jto-2026-09-14-stk11-priority-language.md,297,no-literal-match-needs-context-review
jto-lang-3ed0d5c341ee7bf01ac2,genomic-burden gradient,41932614,jto-2026-09-14-stk11-priority-language.md,134,no-literal-match-needs-context-review
jto-lang-4121cbbc2b166fca0931,driver event annotation,41619904,jto-2026-09-14-stk11-priority-language.md,309,no-literal-match-needs-context-review
jto-lang-41a2e16ad5b6986b58f1,brain-metastasis incidence,41619904,jto-2026-09-14-stk11-priority-language.md,342,no-literal-match-needs-context-review
jto-lang-41ab39041ac3c8a74714,domain-specific co-mutation profile,41932614,jto-2026-09-14-stk11-priority-language.md,50,no-literal-match-needs-context-review
jto-lang-41f51e4b472de4abce9c,driver-alteration enrichment,42409117,jto-2026-09-14-stk11-priority-language.md,720,no-literal-match-needs-context-review
jto-lang-4359bb6949f52fd78fed,lower PD-L1 tumor proportion score,39864548,jto-2026-09-14-stk11-priority-language.md,467,no-literal-match-needs-context-review
jto-lang-435a432ccb69bef0d69c,inferior immune-checkpoint-inhibitor outcomes,39864548,jto-2026-09-14-stk11-priority-language.md,448,no-literal-match-needs-context-review
jto-lang-44e356718760742dcf48,co-occurring deletion,39864548,jto-2026-09-14-stk11-priority-language.md,526,no-literal-match-needs-context-review
jto-lang-48cf80162e033e307e6f,univariable hazard ratio,41619904,jto-2026-09-14-stk11-priority-language.md,347,no-literal-match-needs-context-review
jto-lang-492a73928fab0bacf846,first-line genotype-matched targeted therapy,42409117,jto-2026-09-14-stk11-priority-language.md,642,no-literal-match-needs-context-review
jto-lang-495adb38495c82e0904d,increased two-year incidence of distant metastasis,41619904,jto-2026-09-14-stk11-priority-language.md,257,no-literal-match-needs-context-review
jto-lang-4a5e5fa917dd20b55e7c,clinical and therapeutic implications remain incompletely understood,42409117,jto-2026-09-14-stk11-priority-language.md,633,no-literal-match-needs-context-review
jto-lang-4b43e17442cb542a34a7,residual confounding by treatment selection,41932614,jto-2026-09-14-stk11-priority-language.md,176,no-literal-match-needs-context-review
jto-lang-4b6ae92ab3f75110356e,independent clinical outcome cohort,42409117,jto-2026-09-14-stk11-priority-language.md,640,no-literal-match-needs-context-review
jto-lang-4bfd96b253a59eb5443a,risk-set adjustment for delayed entry,41932614,jto-2026-09-14-stk11-priority-language.md,109,no-literal-match-needs-context-review
jto-lang-4c61e7806518b4cded53,internal copy-number-calling pipeline,39864548,jto-2026-09-14-stk11-priority-language.md,503,no-literal-match-needs-context-review
jto-lang-4e882efebd6d92bdb40c,next-generation-sequencing cohort,41619904,jto-2026-09-14-stk11-priority-language.md,345,no-literal-match-needs-context-review
jto-lang-4f26549402c5b0efc013,domain-specific clinical phenotype,41932614,jto-2026-09-14-stk11-priority-language.md,166,no-literal-match-needs-context-review
jto-lang-51005fd3139d5258c820,36-month administrative censoring,41932614,jto-2026-09-14-stk11-priority-language.md,110,no-literal-match-needs-context-review
jto-lang-512c2ba67efda20fff46,predefined oncogenic-driver set,42409117,jto-2026-09-14-stk11-priority-language.md,690,no-literal-match-needs-context-review
jto-lang-512f873b0a6a650aa650,unresectable locally advanced disease,41619904,jto-2026-09-14-stk11-priority-language.md,272,no-literal-match-needs-context-review
jto-lang-51f826722688fc6c2d16,double-hit inactivation,39864548,jto-2026-09-14-stk11-priority-language.md,534,no-literal-match-needs-context-review
jto-lang-530150bbdc4ac89cb678,co-occurring genomic alteration,41932614,jto-2026-09-14-stk11-priority-language.md,135,no-literal-match-needs-context-review
jto-lang-531a661e3da42c7515df,next-generation-sequencing subcohort,41619904,jto-2026-09-14-stk11-priority-language.md,251,no-literal-match-needs-context-review
jto-lang-54975c0902891f771b02,imperfect predictive biomarker,39864548,jto-2026-09-14-stk11-priority-language.md,482,no-literal-match-needs-context-review
jto-lang-565d52814dc49f348b0b,comprehensive genomic profiling assay,41932614,jto-2026-09-14-stk11-priority-language.md,98,no-literal-match-needs-context-review
jto-lang-575e75f85f67badedb06,assay concordance,42409117,jto-2026-09-14-stk11-priority-language.md,723,no-literal-match-needs-context-review
jto-lang-576992454314ebaaa69a,higher fraction of chromosomal-arm alterations,39864548,jto-2026-09-14-stk11-priority-language.md,469,no-literal-match-needs-context-review
jto-lang-5af8d37fd24538f533e5,homozygous deletion threshold,42409117,jto-2026-09-14-stk11-priority-language.md,695,no-literal-match-needs-context-review
jto-lang-5b6e9d3d82366faff528,co-deletion pattern,42409117,jto-2026-09-14-stk11-priority-language.md,719,no-literal-match-needs-context-review
jto-lang-5bc35108ec834e0aeb66,ascertainment of asymptomatic metastasis,41619904,jto-2026-09-14-stk11-priority-language.md,382,no-literal-match-needs-context-review
jto-lang-5c141346a1c5812250fa,chromosomal-locus co-deletion,39864548,jto-2026-09-14-stk11-priority-language.md,527,no-literal-match-needs-context-review
jto-lang-5e9b67ff07e070d30b5d,contralateral lung or pleural recurrence,41619904,jto-2026-09-14-stk11-priority-language.md,306,no-literal-match-needs-context-review
jto-lang-5f3e604d6e98af7ce74a,precision-oncology treatment landscape,42409117,jto-2026-09-14-stk11-priority-language.md,667,no-literal-match-needs-context-review
jto-lang-6083dae0a2fba13d79a7,intensity-modulated radiotherapy,41619904,jto-2026-09-14-stk11-priority-language.md,301,no-literal-match-needs-context-review
jto-lang-61fb7fa1dc76262d03a6,complete-case multivariable model,41619904,jto-2026-09-14-stk11-priority-language.md,339,no-literal-match-needs-context-review
jto-lang-62dfccd3e1481fcf4ae7,tumor-cell gene-copy-number estimate,42409117,jto-2026-09-14-stk11-priority-language.md,694,no-literal-match-needs-context-review
jto-lang-63117fd48e54cf1d14ee,prospectively characterized cohort,42409117,jto-2026-09-14-stk11-priority-language.md,758,no-literal-match-needs-context-review
jto-lang-631b0187b9c8af2edb5d,multivariable hazard ratio,41619904,jto-2026-09-14-stk11-priority-language.md,348,no-literal-match-needs-context-review
jto-lang-647f96ec1c7334543940,significantly enriched co-mutation,41932614,jto-2026-09-14-stk11-priority-language.md,136,no-literal-match-needs-context-review
jto-lang-65b4858f16777aea0f76,outcomes remain poor despite therapeutic improvement,41619904,jto-2026-09-14-stk11-priority-language.md,241,no-literal-match-needs-context-review
jto-lang-6945054058376d5f1fe1,Kaplan-Meier estimate,41932614,jto-2026-09-14-stk11-priority-language.md,111,no-literal-match-needs-context-review
jto-lang-69a5dd2ed85618e64a09,compound oncogenic mutation,41932614,jto-2026-09-14-stk11-priority-language.md,131,no-literal-match-needs-context-review
jto-lang-6b3daf26b64775440b48,somatic coding mutation,39864548,jto-2026-09-14-stk11-priority-language.md,446,no-literal-match-needs-context-review
jto-lang-6ba2b55e9ba782062797,concurrent chemoradiation followed by immunotherapy,41619904,jto-2026-09-14-stk11-priority-language.md,239,no-literal-match-needs-context-review
jto-lang-6df37ef80dac33b97d17,multiregional sampling,41932614,jto-2026-09-14-stk11-priority-language.md,171,no-literal-match-needs-context-review
jto-lang-6e6b1c3c67a884112a19,deletion-structure distribution,42409117,jto-2026-09-14-stk11-priority-language.md,721,no-literal-match-needs-context-review
jto-lang-6f0f10b9ab22dccceff0,paired genomic and protein-expression data,39864548,jto-2026-09-14-stk11-priority-language.md,456,no-literal-match-needs-context-review
jto-lang-6f3b3be4a95c1c9e765f,numerically longer PFS,41932614,jto-2026-09-14-stk11-priority-language.md,141,no-literal-match-needs-context-review
jto-lang-7047d93f581c09181fdd,no significant OS separation,41932614,jto-2026-09-14-stk11-priority-language.md,143,no-literal-match-needs-context-review
jto-lang-713393e65fd252c8b51b,retrospective treatment-pathway cohort,41619904,jto-2026-09-14-stk11-priority-language.md,381,no-literal-match-needs-context-review
jto-lang-73417a5cdcfd2f822512,high-risk molecular subgroup,41619904,jto-2026-09-14-stk11-priority-language.md,369,no-literal-match-needs-context-review
jto-lang-753a26a35653c0732c8f,neutral variant exclusion,41932614,jto-2026-09-14-stk11-priority-language.md,129,no-literal-match-needs-context-review
jto-lang-75def86eb2d444b74c1d,PD-L1 expression,41619904,jto-2026-09-14-stk11-priority-language.md,280,no-literal-match-needs-context-review
jto-lang-78c0a7a09432ff1a3397,consolidation durvalumab,41619904,jto-2026-09-14-stk11-priority-language.md,274,no-literal-match-needs-context-review
jto-lang-7bbc739a22cbe8f7212d,same-gene mutation exclusion,39864548,jto-2026-09-14-stk11-priority-language.md,457,no-literal-match-needs-context-review
jto-lang-7bda914fd9940938e1d5,functional loss assessment,42409117,jto-2026-09-14-stk11-priority-language.md,755,no-literal-match-needs-context-review
jto-lang-7ddad6edf430db85d749,variant-subtype refinement,41932614,jto-2026-09-14-stk11-priority-language.md,165,no-literal-match-needs-context-review
jto-lang-7e4549c97791d26279ff,circular binary segmentation,42409117,jto-2026-09-14-stk11-priority-language.md,699,no-literal-match-needs-context-review
jto-lang-8000ddd1a0735b71f2dc,adverse prognostic biomarker under targeted therapy,42409117,jto-2026-09-14-stk11-priority-language.md,660,no-literal-match-needs-context-review
jto-lang-80329a0717e7a3b28dba,transmembrane/juxtamembrane domain,41932614,jto-2026-09-14-stk11-priority-language.md,70,no-literal-match-needs-context-review
jto-lang-80e1979cd009d96c3c8a,higher median tumor mutational burden,41932614,jto-2026-09-14-stk11-priority-language.md,51,no-literal-match-needs-context-review
jto-lang-811caceae677c6d51703,pathologist-blinded dual review,42409117,jto-2026-09-14-stk11-priority-language.md,701,no-literal-match-needs-context-review
jto-lang-81318978b28f1dbcb2f1,Cox proportional-hazards model,41619904,jto-2026-09-14-stk11-priority-language.md,311,no-literal-match-needs-context-review
jto-lang-8182d6ab2b8ac0fddf0f,therapeutic selective pressure,42409117,jto-2026-09-14-stk11-priority-language.md,676,no-literal-match-needs-context-review
jto-lang-81b9c10b244f1ea87d2b,reverse Kaplan-Meier follow-up estimate,41619904,jto-2026-09-14-stk11-priority-language.md,310,no-literal-match-needs-context-review
jto-lang-82fd62d144457feb6631,multivariable Cox regression,41932614,jto-2026-09-14-stk11-priority-language.md,145,no-literal-match-needs-context-review
jto-lang-847a4e52f6f7ef40c091,immune-cell-subset quantification,39864548,jto-2026-09-14-stk11-priority-language.md,539,no-literal-match-needs-context-review
jto-lang-85d933420fe21b51e382,lower objective response rate,42409117,jto-2026-09-14-stk11-priority-language.md,653,no-literal-match-needs-context-review
jto-lang-85e3a19db428116380c0,organ-specific metastatic incidence,41619904,jto-2026-09-14-stk11-priority-language.md,315,no-literal-match-needs-context-review
jto-lang-89545f5a3114a2b90263,cumulative-incidence function,41619904,jto-2026-09-14-stk11-priority-language.md,312,no-literal-match-needs-context-review
jto-lang-8a72addec79ec4b513ee,deidentified electronic-health-record-derived database,41932614,jto-2026-09-14-stk11-priority-language.md,96,no-literal-match-needs-context-review
jto-lang-8d0375b553db33822645,shorter median progression-free survival,41619904,jto-2026-09-14-stk11-priority-language.md,256,no-literal-match-needs-context-review
jto-lang-8f410fea764977ba21a9,smoking-TMB relationship,41932614,jto-2026-09-14-stk11-priority-language.md,167,no-literal-match-needs-context-review
jto-lang-9124e24894aaa7dbfc75,gene-specific mutation exclusion,39864548,jto-2026-09-14-stk11-priority-language.md,506,no-literal-match-needs-context-review
jto-lang-91d6b6332001771c073d,time-origin sensitivity analysis,41619904,jto-2026-09-14-stk11-priority-language.md,316,no-literal-match-needs-context-review
jto-lang-9201997a68aab463f70d,treatment-naive driver-positive patients,42409117,jto-2026-09-14-stk11-priority-language.md,641,no-literal-match-needs-context-review
jto-lang-93ccfabf101cb9793817,RECIST-assessed objective response,41619904,jto-2026-09-14-stk11-priority-language.md,304,no-literal-match-needs-context-review
jto-lang-93ff452ac1311b1b4fa5,biomarker-informed treatment strategy,41619904,jto-2026-09-14-stk11-priority-language.md,370,no-literal-match-needs-context-review
jto-lang-9564bd1c12dd7a85de8a,tumor-purity threshold,39864548,jto-2026-09-14-stk11-priority-language.md,502,no-literal-match-needs-context-review
jto-lang-96fd1cae6ea917ee0f77,co-alteration-defined high-risk subgroup,41619904,jto-2026-09-14-stk11-priority-language.md,259,no-literal-match-needs-context-review
jto-lang-974933d910baed99c6ee,non-immunotherapy control cohort,39864548,jto-2026-09-14-stk11-priority-language.md,513,no-literal-match-needs-context-review
jto-lang-98ac8abce7089286a780,two-year PFS rate,41619904,jto-2026-09-14-stk11-priority-language.md,338,no-literal-match-needs-context-review
jto-lang-9987ef0b39675775fd92,multiplex immunofluorescence platform,39864548,jto-2026-09-14-stk11-priority-language.md,512,no-literal-match-needs-context-review
jto-lang-99dc30781f42e583ae24,gene-level testing coverage threshold,41932614,jto-2026-09-14-stk11-priority-language.md,105,no-literal-match-needs-context-review
jto-lang-9b4b181e443b4e3c567f,panel heterogeneity across institutions,41932614,jto-2026-09-14-stk11-priority-language.md,177,no-literal-match-needs-context-review
jto-lang-9b913dde65a023e25453,institution-dependent ICI association,39864548,jto-2026-09-14-stk11-priority-language.md,538,no-literal-match-needs-context-review
jto-lang-9baa6cd021776cc18473,immunosuppressive tumor microenvironment,39864548,jto-2026-09-14-stk11-priority-language.md,483,no-literal-match-needs-context-review
jto-lang-9dd64f4d8fa044920b5d,ipsilateral lung or thoracic lymph-node recurrence,41619904,jto-2026-09-14-stk11-priority-language.md,305,no-literal-match-needs-context-review
jto-lang-9dfbda4c513a7f8508d3,targeted 520-gene panel,42409117,jto-2026-09-14-stk11-priority-language.md,691,no-literal-match-needs-context-review
jto-lang-9e8148adc8e554e09294,SWI/SNF chromatin-remodeling complex,39864548,jto-2026-09-14-stk11-priority-language.md,485,no-literal-match-needs-context-review
